0.000000	1.022556e+06	1.022556e+06	1.959310e+08	2.764836e-02	2.764836e-02	0.000000e+00	1.217329e+06	1.217329e+06	1.319156e+08	2.216067e-02	2.216067e-02	-1.107984e+05	-4.549344e+03	-2.910958e+04	3.500000e-05	3.809413e+00	1.895700e-22	1.000000e+00
3.366227	1.112190e+06	1.023169e+06	1.959628e+08	3.007679e-02	2.766943e-02	3.308736e+05	1.324036e+06	1.218059e+06	1.343106e+08	2.454081e-02	2.257655e-02	-1.486316e+05	-4.558901e+03	-2.911902e+04	2.007043e-03	3.463755e+00	1.895700e-22	2.047937e-01
5.258154	1.232888e+06	1.024791e+06	1.960392e+08	3.335381e-02	2.772408e-02	7.938365e+05	1.467724e+06	1.219989e+06	1.370655e+08	2.776206e-02	2.307614e-02	-2.130404e+05	-4.584237e+03	-2.914173e+04	3.115394e-03	3.059352e+00	1.895700e-22	1.760532e-01
6.951228	1.382440e+06	1.027240e+06	1.961731e+08	3.742521e-02	2.780933e-02	1.429024e+06	1.645761e+06	1.222905e+06	1.399091e+08	3.177547e-02	2.361119e-02	-3.177251e+05	-4.622703e+03	-2.918156e+04	4.107251e-03	2.679157e+00	1.895700e-22	1.616939e-01
8.508259	1.554199e+06	1.030293e+06	1.963771e+08	4.211876e-02	2.792099e-02	2.271376e+06	1.850236e+06	1.226539e+06	1.426106e+08	3.641315e-02	2.413862e-02	-4.779181e+05	-4.670964e+03	-2.810326e+04	5.019409e-03	2.404730e+00	1.853932e-22	1.490490e-01
9.936154	1.739954e+06	1.033696e+06	1.966604e+08	4.722067e-02	2.805362e-02	3.345298e+06	2.071373e+06	1.230591e+06	1.450531e+08	4.146336e-02	2.463314e-02	-7.077652e+05	-4.725191e+03	-2.379370e+04	5.855916e-03	2.526955e+00	1.563415e-22	1.348818e-01
11.223434	1.929837e+06	1.037203e+06	1.970229e+08	5.247038e-02	2.820069e-02	4.637891e+06	2.297425e+06	1.234766e+06	1.471916e+08	4.666631e-02	2.508111e-02	-1.013517e+06	-4.781538e+03	-2.044500e+04	6.610046e-03	2.656326e+00	1.336417e-22	1.215636e-01
12.386885	2.118988e+06	1.040698e+06	1.974647e+08	5.774230e-02	2.835914e-02	6.132212e+06	2.522604e+06	1.238926e+06	1.490735e+08	5.189539e-02	2.548736e-02	-1.399539e+06	-4.838157e+03	-1.784929e+04	7.291632e-03	2.787765e+00	1.159817e-22	1.103691e-01
13.447980	2.305250e+06	1.044138e+06	1.979865e+08	6.298382e-02	2.852807e-02	7.810143e+06	2.744346e+06	1.243021e+06	1.507624e+08	5.709670e-02	2.586133e-02	-1.868796e+06	-4.894365e+03	-1.581353e+04	7.913256e-03	2.918610e+00	1.020792e-22	1.012598e-01
14.426226	2.487842e+06	1.047519e+06	1.985896e+08	6.817950e-02	2.870764e-02	9.652979e+06	2.961716e+06	1.247047e+06	1.523149e+08	6.225365e-02	2.621224e-02	-2.423253e+06	-4.950062e+03	-1.419103e+04	8.486343e-03	3.047583e+00	9.094818e-23	9.391716e-02
15.337713	2.666629e+06	1.050852e+06	1.992761e+08	7.333164e-02	2.889852e-02	1.164179e+07	3.174559e+06	1.251014e+06	1.537761e+08	6.736762e-02	2.654790e-02	-3.064065e+06	-5.005407e+03	-1.287659e+04	9.020322e-03	3.174151e+00	8.187886e-23	8.799701e-02
16.195302	2.841769e+06	1.054154e+06	2.000481e+08	7.845056e-02	2.910162e-02	1.375746e+07	3.383059e+06	1.254945e+06	1.551811e+08	7.244819e-02	2.687464e-02	-3.791649e+06	-5.060663e+03	-1.179561e+04	9.522725e-03	3.298156e+00	7.436739e-23	8.320778e-02
17.009223	3.013533e+06	1.057442e+06	2.009085e+08	8.354993e-02	2.931794e-02	1.598081e+07	3.587539e+06	1.258859e+06	1.565573e+08	7.750847e-02	2.719754e-02	-4.605752e+06	-5.116123e+03	-1.089475e+04	9.999545e-03	3.419628e+00	6.805394e-23	7.932053e-02
17.787665	3.182226e+06	1.060733e+06	2.018601e+08	8.864462e-02	2.954850e-02	1.829277e+07	3.788364e+06	1.262778e+06	1.579261e+08	8.256287e-02	2.752073e-02	-5.505527e+06	-5.172085e+03	-1.013536e+04	1.045558e-02	3.538686e+00	6.267785e-23	7.615944e-02
18.537255	3.348151e+06	1.064046e+06	2.029061e+08	9.374973e-02	2.979435e-02	2.067459e+07	3.985894e+06	1.266721e+06	1.593047e+08	8.762610e-02	2.784766e-02	-6.489627e+06	-5.228830e+03	-9.488929e+03	1.089471e-02	3.655486e+00	5.804714e-23	7.358963e-02
19.263413	3.511589e+06	1.067393e+06	2.040497e+08	9.888004e-02	3.005653e-02	2.310810e+07	4.180463e+06	1.270706e+06	1.607072e+08	9.271262e-02	2.818120e-02	-7.556298e+06	-5.286629e+03	-8.934106e+03	1.132012e-02	3.770193e+00	5.401803e-23	7.150674e-02
19.970523	3.672768e+06	1.070788e+06	2.052943e+08	1.040491e-01	3.033605e-02	2.557565e+07	4.372342e+06	1.274748e+06	1.621452e+08	9.783571e-02	2.852382e-02	-8.703306e+06	-5.345726e+03	-9.007095e+03	1.173437e-02	3.674147e+00	5.335047e-23	6.981068e-02
20.662368	3.831912e+06	1.074245e+06	2.066434e+08	1.092708e-01	3.063396e-02	2.806085e+07	4.561800e+06	1.278863e+06	1.636288e+08	1.030090e-01	2.887772e-02	-9.928409e+06	-5.406360e+03	-9.255817e+03	1.213967e-02	3.494894e+00	5.411436e-23	6.847650e-02
21.342205	3.989233e+06	1.077773e+06	2.081009e+08	1.145590e-01	3.095136e-02	3.054906e+07	4.749086e+06	1.283063e+06	1.651671e+08	1.082462e-01	2.924493e-02	-1.122943e+07	-5.468768e+03	-9.513587e+03	1.253794e-02	3.333955e+00	5.484881e-23	6.742987e-02
22.012709	4.144881e+06	1.081384e+06	2.096706e+08	1.199263e-01	3.128930e-02	3.302652e+07	4.934382e+06	1.287362e+06	1.667677e+08	1.135596e-01	2.962728e-02	-1.260401e+07	-5.533162e+03	-9.781658e+03	1.293075e-02	3.188563e+00	5.555654e-23	6.662804e-02
22.676165	4.298979e+06	1.085086e+06	2.113565e+08	1.253848e-01	3.164885e-02	3.548092e+07	5.117832e+06	1.291769e+06	1.684378e+08	1.189611e-01	3.002643e-02	-1.404986e+07	-5.599749e+03	-1.006127e+04	1.331942e-02	3.056502e+00	5.623985e-23	6.603616e-02
23.334539	4.451619e+06	1.088888e+06	2.131624e+08	1.309457e-01	3.203111e-02	3.790141e+07	5.299546e+06	1.296296e+06	1.701838e+08	1.244618e-01	3.044398e-02	-1.556484e+07	-5.668726e+03	-1.035365e+04	1.370512e-02	2.935973e+00	5.690068e-23	6.562524e-02
23.989527	4.602865e+06	1.092798e+06	2.150924e+08	1.366202e-01	3.243717e-02	4.027862e+07	5.479601e+06	1.300950e+06	1.720117e+08	1.300727e-01	3.088146e-02	-1.714697e+07	-5.740286e+03	-1.066005e+04	1.408883e-02	2.825504e+00	5.754066e-23	6.537102e-02
24.642602	4.752757e+06	1.096822e+06	2.171506e+08	1.424188e-01	3.286815e-02	4.260461e+07	5.658044e+06	1.305741e+06	1.739271e+08	1.358040e-01	3.134032e-02	-1.879451e+07	-5.814615e+03	-1.098173e+04	1.447142e-02	2.723876e+00	5.816116e-23	6.525309e-02
25.295046	4.901310e+06	1.100968e+06	2.193413e+08	1.483516e-01	3.332521e-02	4.487280e+07	5.834893e+06	1.310676e+06	1.759354e+08	1.416659e-01	3.182202e-02	-2.050596e+07	-5.891898e+03	-1.131996e+04	1.485364e-02	2.630073e+00	5.876332e-23	6.525425e-02
25.947983	5.048521e+06	1.105241e+06	2.216688e+08	1.544283e-01	3.380952e-02	4.707783e+07	6.010143e+06	1.315763e+06	1.780418e+08	1.476678e-01	3.232798e-02	-2.228008e+07	-5.972318e+03	-1.167608e+04	1.523616e-02	2.543240e+00	5.934813e-23	6.536000e-02
26.602403	5.194365e+06	1.109646e+06	2.241374e+08	1.606586e-01	3.432230e-02	4.921553e+07	6.183768e+06	1.321008e+06	1.802512e+08	1.538192e-01	3.285963e-02	-2.411589e+07	-6.056057e+03	-1.205145e+04	1.561954e-02	2.462653e+00	5.991637e-23	6.555814e-02
27.259182	5.338804e+06	1.114190e+06	2.267518e+08	1.670517e-01	3.486482e-02	5.128269e+07	6.355719e+06	1.326417e+06	1.825687e+08	1.601290e-01	3.341839e-02	-2.601266e+07	-6.143300e+03	-1.244752e+04	1.600430e-02	2.387691e+00	6.046873e-23	6.583845e-02
27.919102	5.481784e+06	1.118878e+06	2.295167e+08	1.736165e-01	3.543838e-02	5.327702e+07	6.525933e+06	1.331997e+06	1.849992e+08	1.666063e-01	3.400574e-02	-2.796991e+07	-6.234232e+03	-1.286577e+04	1.639090e-02	2.317822e+00	6.100578e-23	6.619242e-02
28.582866	5.623240e+06	1.123713e+06	2.324369e+08	1.803622e-01	3.604437e-02	5.519695e+07	6.694333e+06	1.337754e+06	1.875476e+08	1.732599e-01	3.462318e-02	-2.998739e+07	-6.329045e+03	-1.330778e+04	1.677975e-02	2.252585e+00	6.152798e-23	6.661303e-02
29.251115	5.763096e+06	1.128702e+06	2.355177e+08	1.872975e-01	3.668424e-02	5.704156e+07	6.860828e+06	1.343693e+06	1.902190e+08	1.800983e-01	3.527225e-02	-3.206501e+07	-6.427937e+03	-1.377523e+04	1.717124e-02	2.191576e+00	6.203575e-23	6.709455e-02
29.924436	5.901269e+06	1.133849e+06	2.387643e+08	1.944313e-01	3.735950e-02	5.881044e+07	7.025320e+06	1.349820e+06	1.930186e+08	1.871304e-01	3.595457e-02	-3.420292e+07	-6.531113e+03	-1.426989e+04	1.756569e-02	2.134442e+00	6.252941e-23	6.763241e-02
30.603376	6.037669e+06	1.139159e+06	2.421825e+08	2.017726e-01	3.807178e-02	6.050358e+07	7.187701e+06	1.356141e+06	1.959515e+08	1.943648e-01	3.667183e-02	-3.640137e+07	-6.638785e+03	-1.479365e+04	1.796343e-02	2.080872e+00	6.300925e-23	6.822302e-02
